time_s,lap,motor_rpm,motor_torque_nm,power_kw,motor_temp_c,inverter_temp_c,battery_voltage_v,battery_current_a
79.0,2,7968.215301585732,181.57482915439482,151.51140391279714,70.02448431305397,51.060819059839595,585.7887289366201,284.2254212675971
79.1,2,7919.332759685836,173.90717015308906,144.22305741627844,69.60166551209619,50.29960206016698,586.4884922399481,270.2301552010397
79.2,2,8084.479841777063,179.19479343132286,151.70716316891932,71.0895162383262,50.79114117633585,585.7699102147133,284.6017957057336
79.3,2,8069.6744388555135,171.8099273526208,145.1887232408627,70.38473795596646,51.64064469297963,586.3958757107519,272.08248578496296
79.4,2,7858.155353829182,177.49553743113444,146.06180625504388,71.00056525456115,51.94782208627713,586.3121129640565,273.7577407188701
79.5,2,8010.433470641308,190.64888562171242,159.92593808860892,70.86235868332281,50.737417435382504,584.9787019139885,300.4259617202297
79.6,2,8109.695346493862,174.92292998823928,148.55247804038973,69.9199634157966,49.92611197806205,586.0730255229366,278.5394895412685
79.7,2,8107.577659523705,180.20900029687272,153.00168465481016,68.65604050996161,51.1607267352466,585.6454341136148,287.0913177277032
79.8,2,8095.100921223151,166.71025469872876,141.32311467174154,68.5265738850201,51.27280039684885,586.7664445142682,264.67110971463626
79.9,2,7990.901950745354,188.4553076145662,157.7003993707814,73.98805096563503,51.99720221539938,585.193167680636,296.1366463872821
80.0,2,7895.366414286117,174.61378467043104,144.3708234017682,72.10393515223016,50.05530011853623,586.4743220180947,270.5135596381058
80.1,2,7860.036125873816,185.44105828072765,152.63673132929281,71.91192921528918,50.03576510110056,585.6805320816916,286.3893583661684
80.2,2,7981.989059202081,177.35095687751547,148.2426883235393,69.46729313241826,51.429144763235534,586.1027740950103,277.9445180997948
80.3,2,7970.492033185809,182.61235587999366,152.42068509117098,70.26087514545007,50.2348994046751,585.7013074574611,285.9738508507792
80.4,2,8040.934372054792,183.1380365082529,154.21040904979023,69.24320427665026,50.161926763944116,585.5291589341793,289.41682131641187
80.5,2,8006.307388730788,175.37446952238716,147.0372082967716,68.61885432552806,51.83496171766996,586.2185048370675,275.62990325865144
80.6,2,7871.439526220258,186.27584127027578,153.54628549071288,69.45807797909967,49.178963448494194,585.5930512234212,288.1389755315763
80.7,2,7747.042026798256,173.4002812227185,140.6741589876768,71.7268248274883,52.57525909149208,586.8286084146292,263.4278317074154
80.8,2,7815.244332410471,184.22852607583428,150.77455510876695,71.11464048597729,49.87545051521562,585.8595525520052,282.8089489598972
80.9,2,7845.622148173301,176.10989578661415,144.69041635925075,68.91158137669635,51.32379078360875,586.4436718154516,271.12656369096953
81.0,2,7784.3523029296875,181.33452866613806,147.81945907558,69.66730571168577,50.317189049326586,586.1434110706447,277.1317785871065
81.1,2,7726.387128020127,175.68732151922964,142.14955493179755,70.91303518227947,50.666230612105366,586.6872597341173,266.2548053176522
81.2,2,7782.253366252213,179.2915359305806,146.11465321466173,69.29748391589618,50.100918141690904,586.3070420909041,273.85915818191734
81.3,2,7686.5354657933085,171.4254924624698,137.98588364642058,70.04627855567773,51.18907772339256,587.0859767411245,258.2804651775109
81.4,2,7650.202641308522,180.6735433844673,144.74251652328007,70.40068422310696,49.953937164757505,586.4386748969888,271.226502060224
81.5,2,7714.225999954936,179.22735559760454,144.7855676146465,70.35484646949782,49.69704149768167,586.4345458078726,271.3090838425478
81.6,2,7620.566389272638,175.09892031593327,139.7331138485888,70.15754072710729,52.0520271189231,586.9187278341128,261.62544331774484
81.7,2,7655.4497130291475,178.4407804278593,143.05183728311897,69.0345435346342,50.23673913906102,586.6007832168084,267.98433566383324
81.8,2,7631.14311516302,179.69349438374834,143.59872062056772,69.1238057732362,49.50030929105145,586.5483561381277,269.03287723744484
81.9,2,7469.335742213213,174.353447202521,136.37700152108272,68.39017552632754,48.65434737126732,587.2398965293336,255.20206941332845
82.0,2,7503.759701938182,177.6616196136266,139.60505780710167,67.84212021518425,51.97882524057972,586.9309889645613,261.38022070877355
82.1,2,7657.505845220952,171.40106417043958,137.44516562123556,69.5427869455704,49.52992266262029,587.1377157793956,257.2456844120859
82.2,2,7381.542574070611,194.71860085503673,150.51617983625465,70.6243546746117,52.11227813154866,585.8843826248248,282.31234750350495
82.3,2,7261.505370706612,185.5519281071434,141.09796574325415,67.95246226750707,50.41788056712969,586.7880132076677,264.23973584664395
82.4,2,7256.024892297191,179.87002678562445,136.67408693898486,69.89993129111312,50.13049565224961,587.2114809396941,255.7703812061186
82.5,2,7405.684556888281,185.9636430533892,144.2187984392864,70.4770913619928,50.12603985915906,586.4889006499966,270.22198700006925
82.6,2,7375.622642452706,163.6843701979968,126.42545304115806,67.29423617998121,52.140737384588746,588.1901222044228,236.19755591154558
82.7,2,7331.0675128681005,159.39506698947628,122.36880348764669,69.13601854918856,47.70116652238603,588.5765745323251,228.4685093534972
82.8,2,7426.97342676612,174.242496316678,135.51724761806034,71.39818777019349,50.07633694933537,587.322114330977,253.55771338045884
82.9,2,7026.961814193771,167.1049492295773,122.96613543036774,70.04670906972216,49.56541729407506,588.5197028495583,229.60594300883486
83.0,2,7287.66219208058,174.7943318724349,133.39642688542602,67.10110445291954,49.586171562626184,587.5248267459808,249.50346508038479
83.1,2,7367.504786150166,177.56381651885337,136.9946211571525,70.0965666815122,49.91724285881584,587.1808193688138,256.3836126237243
83.2,2,7081.141234819395,182.21843537919142,135.1214160072557,68.36981886687653,49.47036836512279,587.3599595859307,252.80080828138694
83.3,2,7121.343486305425,167.43636960625332,124.8648933864875,70.05685675473106,49.893473572061474,588.3388485309792,233.2230293804139
83.4,2,7055.116934335087,177.8074096005583,131.3659132156558,68.35902182882252,49.650518145443336,587.7187735975157,245.62452804968643
83.5,2,7011.006105146041,174.69333649854454,128.25824789834385,69.08296302195482,48.329325871228185,588.0153529277025,239.69294144595096
83.6,2,7034.450444670755,176.58438629463643,130.0801691065492,68.46068757911603,49.99307769082648,587.8415153538117,243.16969292376598
83.7,2,7170.719464556847,170.04901019580348,127.69252022075251,69.06832453555108,50.29663628851081,588.0693101675329,238.6137966493436
83.8,2,7179.546699257742,182.88113424432834,137.49742004161914,68.34225936561866,49.007432397026776,587.1327161801837,257.34567639632587
83.9,2,6943.227030368045,171.96240536075075,125.03266710965178,68.7128784849627,51.38635967310196,588.3228628390982,233.542743218037
84.0,2,7126.563221534553,184.56986419066234,137.7430048554765,67.52820025148955,50.823053726778255,587.1092179466185,257.8156410676297
84.1,2,6919.732816827109,166.05719830878974,120.33048029431195,69.48519737621018,50.30050886989794,588.7705579671588,224.58884065682582
84.2,2,7054.086939415899,176.2046312722435,130.1627587949987,69.06391008879486,50.257511499063455,587.8336326182346,243.32734763530766
84.3,2,6850.151209275234,169.97757646978962,121.93276128532386,66.87057828033566,49.42498487143459,588.6180828215302,227.6383435693981
84.4,2,6843.4196907702035,167.4668951094693,120.01368239864308,69.95845773845903,50.50552354470707,588.8006953358115,223.9860932837712
84.5,2,6838.100361055021,173.52850245354207,124.26101803990285,68.51164962348973,50.904239301142674,588.3963792010384,232.0724159792337
84.6,2,7078.267908596149,166.32461862176245,123.28554253785177,68.87324885037808,50.11091504191523,588.4892876543718,230.21424691256584
84.7,2,6830.558624551243,149.07693790938447,106.63390280529822,69.55225298391842,48.702090473167985,590.0706713050412,198.58657389917653
84.8,2,6656.445663377434,145.53781621548632,101.44878807875875,68.98402573769764,49.20225495498161,590.5613373539284,188.7732529214327
84.9,2,6790.204629781663,175.12741431578394,124.52759937236311,69.94345086890493,49.785252134749236,588.3709836483374,232.58032703325057
85.0,2,6638.878280734257,174.05025732509736,121.00351714540818,68.14804537335351,50.01905917323144,588.7065207124713,225.86958575057338
85.1,2,6602.439502546961,177.84332271346565,122.9619133338945,69.69583403154815,49.07365900017002,588.5201048726415,229.5979025471695
85.2,2,6711.628071727296,163.67832333094725,115.03968064702686,68.55627791187737,48.55424270061465,589.2734665087476,214.53066982504765
85.3,2,6605.260460753485,153.8973791218702,106.4510107340636,68.9719139337533,50.67526965474325,590.0879924544624,198.24015091075125
85.4,2,6606.437576938171,159.12939554102425,110.08961852671631,68.80083518295679,47.98885404771148,589.7431964018645,205.13607196270982
85.5,2,6559.652540740923,161.2431347452331,110.7619738309446,69.75882888906916,48.090056054339115,589.6794387975026,206.41122404994917
85.6,2,6569.350799871028,153.18678174280092,105.38343826270426,69.08887074419579,47.67458026745412,590.1890783512655,196.21843297469013
85.7,2,6557.512247907798,170.8253699286865,117.30596547394592,67.64462092048983,48.028586998273795,589.0581555356142,218.83688928771562
85.8,2,6313.6189818051325,173.98780315842865,115.03388619116124,67.35937600502554,50.19002515263093,589.2740168122319,214.5196637553613
85.9,2,6542.180881434464,160.6620709638124,110.06887466723035,68.0216989841882,50.19417143666164,589.7451632619061,205.09673476187686
86.0,2,6367.533932619278,156.21803914290282,104.16721862411056,67.1215614860839,48.810070714979055,590.304196403057,193.9160719388599
86.1,2,6306.527047176716,146.18674220787912,96.54435124270914,66.72310881158229,49.35133058352491,591.0246816274089,179.5063674518235
86.2,2,6421.471537764111,165.01173110371712,110.9629515840093,65.38391496910286,48.8155371092459,589.6603779054897,206.7924418902055
86.3,2,6419.232794163257,153.63411243450963,103.27599776698254,66.03008862469788,47.6052190975769,590.3885235820931,192.22952835814
86.4,2,6330.36608709392,149.96752423166666,99.41562931470166,70.2231103967572,50.98658906888568,590.7535086373103,184.92982725379306
86.5,2,6460.952412982213,154.23041426032816,104.35065643286921,67.00403944817077,50.11464321378254,590.2868365061418,194.26326987716607
86.6,2,6241.011991092849,145.61193649253585,95.16573640353405,70.02701259639446,49.06588202535237,591.1547928240598,176.9041435188035
86.7,2,6317.128983029418,149.56937573024217,98.94435992620286,68.17747512261315,47.8272733715847,590.7980342219519,184.03931556096268
86.8,2,6288.246442948316,137.25335340844143,90.38183112488687,67.5846236077296,48.430073996745726,591.6058389724192,167.88322055161757
86.9,2,6328.148817339398,153.75009039633227,101.88744731034384,65.79407040630487,47.93457539592254,590.5198592339632,189.60281532073736
87.0,2,6348.567922660922,144.18041391079518,95.85409172636002,67.550687646566,48.696726326516405,591.089834352536,178.2033129492811
87.1,2,6216.553478848242,151.77514417009283,98.80500537857426,69.76582448164231,48.88136401806993,590.8111991492552,183.7760170148954
87.2,2,6372.052554306883,140.98976851112906,94.07962215094877,69.31432307754244,48.20276876515278,591.2572574060707,174.85485187858671
87.3,2,6300.875259070892,140.16096194189024,92.48186287636634,67.72404191343324,47.062094599952026,591.4079253603735,171.84149279253006
87.4,2,6107.486923283844,131.32776506215046,83.99389427258293,65.96619706399031,50.621342114157,592.2070342482258,155.8593150354841
87.5,2,6094.158857530688,143.81545266181104,91.77997634069837,66.14549681121362,48.699751317983754,591.4740883116448,170.51823376710445
87.6,2,6272.7118969490075,131.03354690959702,86.07290403422292,66.22033922375333,48.89192664846305,592.0115058667367,159.76988266526632
87.7,2,6247.182546989307,132.41143018215672,86.62401133406226,68.72645320072814,47.986206922497836,591.9596529277443,160.80694144511426
87.8,2,6253.2564298617235,134.46096101356255,88.05034606412461,69.09981887388379,46.82006136670285,591.8254082453677,163.49183509264435
87.9,2,6255.922880389029,133.92533807168303,87.73699499264275,67.32578760894381,48.27240554857819,591.8549057141497,162.9018857170047
88.0,2,6276.079205759353,119.74374657341951,78.69911999897599,66.675861931461,48.006297983290985,592.7044115272757,145.91176945448524
88.1,2,6341.293149579655,128.7501932543308,85.49768154958008,68.84673929788882,49.01305147275677,592.0656179518287,158.68764096342716
88.2,2,6142.84693019006,135.35480102004388,87.07068803306343,65.76261832389068,49.183777803641156,591.9176189645284,161.64762070943198
88.3,2,6134.693341337217,126.55054490484086,81.29905467048164,66.94761169471836,49.01710171778045,592.4602861486485,150.79427702703015
88.4,2,6140.259014636828,127.02545855074445,81.67818540035697,67.38940293303587,49.21490826177077,592.4246699841945,151.5066003161121
88.5,2,6270.102410446259,129.12463335016915,84.78369768565837,65.74681159658948,50.00505989046749,592.1327695966622,157.3446080667543
88.6,2,6359.862263715228,126.48542138660262,84.23969778120546,65.9673180771425,48.566201217070976,592.1839235427864,156.32152914427252
88.7,2,6199.927346494317,119.52364507725193,77.60130906304548,65.8220927671464,49.25072067672023,592.8074312747591,143.85137450481807
88.8,2,6002.898918615789,125.84431729339462,79.10851960975313,68.32673839500723,48.6207235164443,592.6659837484024,146.6803250319515
88.9,2,6078.647598705006,132.41074643543766,84.2866549022585,68.87192648493284,46.20239103991551,592.1795083767179,156.4098324656436
89.0,2,6161.6320822638845,117.4401422453792,75.77761793496899,66.66039335262214,47.92367774481516,592.9784883211696,140.43023357660672
89.1,2,6188.2728016096235,121.51643110646238,78.746829028804,66.14867926214123,47.18646885545154,592.6999336389804,146.00132722039234
89.2,2,6203.15444523091,113.79975825008127,73.9235052481322,65.69857992666962,48.2618094089628,593.1522964986123,136.9540700277537
89.3,2,6246.483146518778,129.38882496415638,84.63713607058223,66.36828656177855,47.21577762630658,592.1465521073452,157.06895785309598
89.4,2,6214.204740972982,121.47588147302078,79.05042971528022,65.65368649592241,48.5890989611931,592.6714365903576,146.57126819284713
89.5,2,6344.610133350515,115.49016079564406,76.7323580249764,66.14524349038845,48.941297595778224,592.8889488735517,142.22102252896434
89.6,2,6181.865971904189,121.40319033941697,78.59199308756989,66.70525765625071,49.1409146495699,592.7144660271543,145.7106794569131
89.7,2,6165.357328504208,111.64518138873913,72.0820042715444,65.6706782640422,49.53390746439336,593.3248204887379,133.5035902252423
89.8,2,6293.948190697293,112.14692270942204,73.91611674832737,65.87720642427988,46.2161518006941,593.152988905005,136.94022189989823
89.9,2,6103.69624947803,108.47010199075633,69.33165692076592,65.82981353849446,46.670936978381334,593.5823024316296,128.35395136740885
90.0,2,6287.642004655488,110.53254533709821,72.77908573887252,65.61892387832863,50.77574691353455,593.2595252250586,134.8094954988278
90.1,2,6261.276713042095,126.81032638827988,83.14691417090278,65.41790362699932,48.83568615967196,592.2866542152891,154.26691569421791
90.2,2,6238.275833692753,111.48678025137691,72.83104894589094,66.80992382410739,48.02907950915581,593.2546572758258,134.90685448348472
90.3,2,6403.715756525315,119.19319296555307,79.93042430182439,63.71806296983763,47.81537889360847,592.5888214627392,148.22357074521506
90.4,2,6194.026681322208,109.38855892189383,70.95346201954273,67.67975756215553,47.70543416298623,593.4304996601313,131.3900067973725
90.5,2,6448.894268166622,119.87517798945748,80.9548997990492,65.90095557462887,45.80774606897585,592.4926128682052,150.14774263589402
90.6,2,6231.4649786491655,106.69503707259489,69.62464522487986,66.41806849353726,46.948609509102475,593.5548842083692,128.90231583261652
90.7,2,6130.928043817541,113.47544418360835,72.85455811324657,66.5039023541405,47.58878693119969,593.2524548941917,134.95090211616457
90.8,2,6257.8627990268915,112.89878165145585,73.9850395707547,64.73193979130173,46.964722713558096,593.1465298032246,137.06940393550894
90.9,2,6147.529249297761,128.15683302212307,82.50323701287441,64.43222816599234,47.075649012039776,592.3471482829664,153.05703434067254
91.0,2,6176.448761163126,115.61460313961229,74.7790861807869,64.23863454207715,50.199975359425544,593.072105463921,138.55789072157904
91.1,2,6283.18295412552,106.39743765429871,70.00668171164133,65.12883261174136,47.37030849491728,593.519128894239,129.61742211521937
91.2,2,6295.316494778045,114.6966025864907,75.61304727440225,66.2123794620397,47.881059922504754,592.9939196688985,140.12160662203087
91.3,2,6179.940597135846,124.22996769943131,80.39689770775809,64.62090770756349,47.82671744164689,592.5450188228049,149.09962354390245
91.4,2,6328.766847109274,97.22540295217833,64.43583581161589,65.9991028254019,48.15514681943139,594.0400813850048,119.19837229990435
91.5,2,6340.218380328772,102.11483470774887,67.79874790991991,62.376322212165405,47.07017766892082,593.7257123080708,125.4857538385852
91.6,2,6361.339955181238,105.74313625596923,70.44163217966316,64.70347562404919,48.776483745413145,593.4784159856889,130.43168028622176
91.7,2,6269.136476338366,103.88147126349813,68.19843900352132,66.51514113953596,47.95537767145589,593.6883263287538,126.2334734249248
91.8,2,6341.605084245202,103.88251362215298,68.98747678962958,64.85792788023186,46.207236942071326,593.6145079815933,127.70984036813502
91.9,2,6025.899484880129,96.5045398281004,60.897329099707704,64.01674093470497,47.36975792164444,594.3705027794216,112.58994441156801
92.0,2,6166.102770392236,114.89641682441568,74.19008381872953,64.17222967934609,47.288250851939424,593.1273132415362,137.45373516927657
92.1,2,6104.874499171573,94.55778463029823,60.45088273448054,61.27565671733544,47.22564946486715,594.412165045327,111.7566990934597
92.2,2,6188.686347597328,102.5751825581713,66.47669032115498,63.64408328495241,47.936807784507,593.8493399647832,123.01320070433576
92.3,2,6112.353442970174,110.77195310520455,70.90337208441653,66.07602235912219,48.0462143359594,593.4351893093806,131.29621381238735
92.4,2,6139.277593031349,102.72866966954784,66.04463629508746,64.05742724390025,47.912404253475344,593.8897307323621,122.20538535275978
92.5,2,6321.411214948642,95.58789164557659,63.27695080476305,64.14845154008593,47.71921413785145,594.1483375123455,117.03324975308874
92.6,2,6113.1255172733845,92.52196060211129,59.22932157358499,61.85722627247999,47.45077137630275,594.5261307113192,109.47738577361747
92.7,2,6154.288959928616,99.88756209593541,64.37509979256012,62.64803911806878,45.19905049619242,594.0457559714209,119.08488057158252
92.8,2,6077.713109167615,95.7495016979794,60.940405029295654,65.98290002959735,48.113564535026036,594.3664826322647,112.67034735470475
92.9,2,6090.827933885906,102.05320736965564,65.09259824778078,65.24554893551344,47.80973258057722,593.9787128564913,120.42574287017601
93.0,2,6067.107525347629,90.39146808968191,57.4298589810347,62.89798819039794,46.322617529216764,594.6939314658521,106.12137068295965
93.1,2,6091.06120436211,105.49547752417301,67.29075850025832,63.64851658362179,47.57425668095894,593.7732213407289,124.53557318542266
93.2,2,6140.133849851727,100.23363230110694,64.44955532319022,64.32065995470855,47.92820525941608,594.0387995513228,119.22400897354464
93.3,2,6165.908683816944,100.39253016638058,64.82269850978136,62.87095712018544,48.438404468730845,594.0039341041091,119.9213179178173
93.4,2,6017.808504536897,108.80879048671511,68.569497124285,61.8521671031746,47.76464915883663,593.6536143366047,126.92771326790535
93.5,2,6022.397601927688,95.33328797925284,60.123272931023685,64.01710778734618,47.56344092634975,594.44273376215,111.14532475699889
93.6,2,5834.059943035876,93.01308798261502,56.82553954818374,64.84650751118451,48.176405304326956,594.7502631164944,104.99473767011295
93.7,2,5911.049928863669,93.97505283652428,58.17090551224228,64.82102484958361,46.91119063588712,594.624840094019,107.50319811962072
93.8,2,5983.737635487743,96.19723132379568,60.27868004174574,65.11270693039006,47.61813665211818,594.4282333830961,111.4353323380783
93.9,2,5950.69758307497,96.66386881946772,60.23663056264135,62.149991832690304,46.57372939371435,594.4321569123024,111.35686175395108
94.0,2,5861.566857847064,91.2618724852942,56.018531035716855,64.03579907641333,48.294156068056004,594.825471651113,103.49056697773904
94.1,2,5897.7238024741455,82.71194214387586,51.083573073938446,63.59645440162305,45.563473840250715,595.2849645184508,94.30070963098501
94.2,2,5831.218542408705,92.76466744901684,56.646166978379995,63.766438719578005,47.97955771485544,594.7669812630752,104.66037473849497
94.3,2,5868.740503979131,99.0486109013558,60.872608726120546,63.569706542777396,47.17047621745066,594.3728098328622,112.54380334275538
94.4,2,5751.3637638845275,97.3434886277433,58.628173094237376,62.98428628734634,48.10841353238231,594.5821987289947,108.3560254201052
94.5,2,5658.306872599595,104.66773779568776,62.01945607252618,60.10869895624354,46.35305407669024,594.2657601190335,114.68479761932826
94.6,2,5691.301470121398,109.86188237882801,65.47676963363382,65.07771464908551,47.214468604555044,593.9428095648119,121.1438087037618
94.7,2,5347.379238842773,101.41297317894151,56.78885585657168,64.03323437422483,47.176317026748265,594.753682241111,104.92635517777899
94.8,2,5627.657452318989,105.7210564714356,62.30426356440414,61.810083884447614,47.5410887057763,594.2391694100951,115.21661179809826
94.9,2,5209.3093347334625,101.37827571779574,55.30363344636713,64.11323921551559,46.051478631341325,594.892079957445,102.15840085109903
95.0,2,5355.953143679743,107.96929479149168,60.557181220721844,62.963234231598236,47.72740922922815,594.4022458312942,111.95508337411638
95.1,2,5525.544392483007,108.96683111199278,63.05187583459305,62.952026141546874,45.23777255556761,594.169358053961,116.61283892078018
95.2,2,5490.13015474266,102.70156817003051,59.045707848785014,62.487767431347514,46.40861697783101,594.5432571592479,109.13485681504199
95.3,2,5295.692028982537,101.04229780370433,56.03437764001239,64.00953758969933,45.506841978329696,594.8239950237388,103.52009952522394
95.4,2,5299.076875088658,94.73685136751992,52.57118718690726,62.361077739285584,47.89122569012978,595.146528408329,97.06943183341878
95.5,2,5456.8055337582855,95.9814955401596,54.847218463867925,61.960603201616145,47.456893447385596,594.9345971023395,101.30805795320953
95.6,2,5239.801769527914,94.02481916451701,51.59242981154871,64.59113602651048,47.506880455348224,595.2376180456271,95.24763908745854
95.7,2,5457.375887681112,100.87859251361296,57.65161794243119,62.97492541901927,48.51843375170067,594.6732574979986,106.53485004002732
95.8,2,5201.994851012992,91.64873419365468,49.92579705823452,62.969448493587194,46.72402925554643,595.3926612789485,92.14677442102925
95.9,2,5198.2171812825645,95.53579544664788,52.00548635923902,63.934551082618604,47.644607775921614,595.1991796982968,96.01640603406508
96.0,2,5269.764926346121,80.59056744525851,44.4737831644704,62.25996969752222,47.09642075472575,595.8992827642772,82.01434471445509
96.1,2,5084.7840814244755,109.36225234641459,58.23292164611934,62.45709181799566,46.93986581619997,594.6190572935548,107.61885412890479
96.2,2,4932.790924570883,96.00159523235425,49.59064717131819,63.34386274935552,48.328754287873906,595.4238297199654,91.5234056006932
96.3,2,4972.805892949547,100.99846129630843,52.5950512705853,61.0858116087786,49.10036246129587,595.144307107726,97.11385784547929
96.4,2,4934.640402733342,108.29831170872741,55.963622002944206,63.159579954730305,46.583698034056205,594.8305881589017,103.38823682196448
96.5,2,4762.781945016275,100.49991052994415,50.12506995268057,61.94654429373317,47.845893208292296,595.374127637011,92.51744725978028
96.6,2,4822.192173564197,108.83165895368899,54.957678750769894,63.83944716220273,47.3286270981047,594.9243077831773,101.5138443364549
96.7,2,4729.7465937219695,90.37151072085368,44.7608199382857,63.42870755360014,47.33828711750171,595.8726318690277,82.54736261944572
96.8,2,4841.562838376197,116.20642176613957,58.91750121753549,63.23035500841951,47.252345130698906,594.5552149570215,108.89570085956962
96.9,2,4710.30750820745,107.41399875538102,52.98327057844107,60.765090295116266,46.67041053396151,595.1081687905281,97.83662418943777
97.0,2,4633.242449255375,101.66604357115764,49.327552506464905,62.530272493997124,43.417157689509025,595.448294828769,91.03410342461984
97.1,2,4602.969595047649,110.59214505611293,53.3078302245444,61.20290027908956,48.535926049360945,595.0779529875297,98.4409402494066
97.2,2,4587.104847500645,92.86826445700702,44.61024560866034,62.533027786784125,46.30569147276725,595.8866127487348,82.26774502530361
97.3,2,4577.302178112964,99.4772523167434,47.68282560129813,59.76094851838028,46.75850318847016,595.60119168806,87.97616623880003
97.4,2,4376.516793641345,112.07244297154561,51.36367107012362,60.652684575382885,46.779732683574494,595.2589037960961,94.82192407807815
97.5,2,4325.354300158498,89.37422954763117,40.48206112727021,63.891306424675484,46.21651642151241,596.2696591402384,74.60681719523109
97.6,2,4482.1394181707465,106.86316809428045,50.1582094321572,62.87050041304386,47.241183136670244,595.3710453426411,92.57909314717836
97.7,2,4291.029800617141,107.17637208179578,48.16030190356431,61.96661984253259,46.957582619558316,595.5568127547363,88.86374490527487
97.8,2,4148.768825230017,117.76125294328396,51.16232495828801,61.264664875669474,46.28663991244943,595.2776375617532,94.44724876493524
97.9,2,4278.900977862598,93.43535688157885,41.86702510989406,61.01840986329682,47.15408737976355,596.1412061921658,77.17587615668322
98.0,2,4234.374369348444,116.33614184878701,51.58607996537451,62.52446277871926,46.973676601025,595.2382089125703,95.23582174859484
98.1,2,3998.8395798907845,101.71787048521077,42.595121309302534,61.837085880336886,47.9368280426646,596.0736542133884,78.52691573223183
98.2,2,4120.291349991568,103.08274429107911,44.47771999041716,64.07100134172195,45.67120085909799,595.8989172526587,82.02165494682617
98.3,2,4122.975315704227,98.24705814477326,42.41885168651578,61.95930339281437,46.209116214820696,596.0900097324768,78.19980535046284
98.4,2,4043.6782586288086,99.78645490749383,42.254873393208115,62.217898376814496,47.743052428594105,596.1052239655928,77.89552068814487
98.5,2,4023.619143942866,110.83686543790743,46.7013805296521,60.448066031048704,46.381588193143784,595.6923909754669,86.15218049066243
98.6,2,3786.137240160074,100.84653218209885,39.98397239173248,61.64869364315824,46.12183183748965,596.3158423709651,73.68315258069629
98.7,2,3907.485176194413,114.44473674160523,46.829743772927024,62.26161462420313,46.43917233907235,595.6804646156619,86.3907076867622
98.8,2,3804.3510441763265,105.26049751214877,41.93480431096276,61.5700075564232,46.933039496264044,596.1349183615873,77.30163276825238
98.9,2,3744.9059393198013,102.05652911366309,40.02306333263398,61.40315838375535,46.941719463085384,596.3122180844371,73.75563831125874
99.0,2,3831.78902524004,107.50696209923188,43.13867454212832,62.34720657886365,46.8341448674082,596.023213881996,79.53572236008085
99.1,2,3848.6123965053343,114.21914600943109,46.033256723537086,63.74214895923041,46.02106720680269,595.7544592732719,84.91081453456218
99.2,2,3838.2560620245363,110.58734964885608,44.44961588237382,62.06821719870087,47.82864387530555,595.9015265473572,81.96946905285472
99.3,2,3753.1553681057158,113.44031951760559,44.58539331609047,63.23762066879496,48.387880202367484,595.8889202293667,82.22159541266592
99.4,2,3579.0622036184377,118.75106331196666,44.507722483361896,62.58131664947204,45.15772946782569,595.896131679129,82.07736641742031
99.5,2,3585.045634532584,122.13539193043353,45.852691843958624,63.107871209874304,45.521436760388745,595.7712314057185,84.57537188563151
99.6,2,3587.2776953177663,113.07200170145926,42.47649719916583,61.04669646447396,48.08497433787964,596.0846610811143,78.30677837771304
99.7,2,3489.704592430013,108.62006299795956,39.6942255672568,61.5022235410844,48.659373667735466,596.3427046431304,73.14590713738994
99.8,2,3455.2768189059398,117.15126992281272,42.38951671935227,61.47985041427987,44.968177480053626,596.0927315466573,78.14536906685362
99.9,2,3486.696816661648,120.60351040300971,44.03548177970555,62.35182254885705,47.92089038526072,595.9399737008878,81.20052598224561
100.0,2,3369.3437208344394,107.77492285819633,38.02696422127564,62.62076836773205,48.751748622254375,596.4972282525898,70.05543494820245
100.1,2,3273.2011680576557,112.45677862066567,38.546677845943336,61.793998373733324,46.26018781861336,596.4490692645286,71.01861470942708
100.2,2,3271.6107080642287,114.34708315790434,39.17557050880783,62.67051449263172,48.711314799306045,596.3907827950959,72.1843440980831
100.3,2,3340.72402538899,118.61562757196465,41.496467647406035,60.91748496729739,46.96301412673237,596.1755801970979,76.48839605804142
100.4,2,3251.337213449176,115.43009381302724,39.30155024565455,62.63143516732287,47.465320454031044,596.3791054752792,72.4178904944165
100.5,2,3254.9737079215006,126.3908433065634,43.08158912028996,62.763938709681206,46.441437464434465,596.0285116651188,79.42976669762402
100.6,2,3258.978369862988,110.88645651067695,37.84326521256625,62.33443681391254,48.17199808497198,596.5142487530663,69.71502493867433
100.7,2,3133.4581051854825,111.74112043036297,36.66616869206726,61.65940988316649,48.01603069160325,596.6232886113121,67.53422777375931
100.8,2,3215.7512438382705,121.13395583704653,40.79218460393821,62.33185273655586,48.91720601642487,596.2409005785794,75.18198842841116
100.9,2,3155.8403980371418,122.90823470388408,40.61857005450641,60.38101409647847,48.64432999089138,596.2570006541036,74.85998691792702
101.0,2,2979.597804823757,114.6158667662421,35.76275822585053,61.670307429019246,47.20610518197573,596.7069484934485,65.86103013102957
101.1,2,3212.09798039582,121.2049923468634,40.76973708428457,61.77183944377025,50.33547182443235,596.2429822895532,75.14035420893606
101.2,2,3006.807095357416,123.29143343712931,38.821032893450955,59.795265446275714,48.59002792125906,596.4236431438045,71.52713712391005
101.3,2,2877.571309519652,123.9841679648101,37.36121099342836,61.940148179477454,47.792196120329244,596.5589084973714,68.82183005257275
